#--- Experiment --------------------------------------------------------------------------
#KILLIFISH RESPIROMETRY 1 JAN 2
#CHA1: 28PPT 10C
#CHA2: 28PPT 10C
#CHA3: 11PPT 10C
#CHA4: 11PPT 10C
#CHB1: 28PPT 24C
#CHB2: 28PPT 24C
#CHB3: 11PPT 24C
#CHB4: 11PPT 24C
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#LITTLELAB1
#--- Instrument --------------------------------------------------------------------------
#Device: FIRESTING 02 B [B] FSO2-C4 SN:24E144015D64AC82 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#--- Measurement Data --------------------------------------------------------------------
Date [B T1]	Time [B T1]	 dt (s) [B T1]	Sample Temp. (°C) [B T1]	Status [B T1]
21-01-2025	01:35:45.274	26266.862	23.972	OK
21-01-2025	01:35:46.421	26268.009	23.970	OK
21-01-2025	01:35:47.274	26268.862	23.970	OK
21-01-2025	01:35:48.273	26269.861	23.971	OK
21-01-2025	01:35:49.274	26270.862	23.972	OK
21-01-2025	01:35:50.275	26271.863	23.973	OK
21-01-2025	01:35:51.431	26273.019	23.973	OK
21-01-2025	01:35:52.276	26273.864	23.973	OK
21-01-2025	01:35:53.276	26274.864	23.972	OK
21-01-2025	01:35:54.277	26275.865	23.971	OK
21-01-2025	01:35:55.276	26276.864	23.971	OK
21-01-2025	01:35:56.421	26278.009	23.972	OK
21-01-2025	01:35:57.278	26278.866	23.973	OK
21-01-2025	01:35:58.278	26279.866	23.972	OK
21-01-2025	01:35:59.277	26280.865	23.973	OK
21-01-2025	01:36:00.276	26281.864	23.972	OK
21-01-2025	01:36:01.423	26283.011	23.975	OK
21-01-2025	01:36:02.276	26283.865	23.973	OK
21-01-2025	01:36:03.278	26284.866	23.976	OK
21-01-2025	01:36:04.277	26285.865	23.975	OK
21-01-2025	01:36:05.277	26286.865	23.977	OK
21-01-2025	01:36:06.423	26288.011	23.974	OK
21-01-2025	01:36:07.276	26288.864	23.973	OK
21-01-2025	01:36:08.277	26289.865	23.971	OK
21-01-2025	01:36:09.278	26290.866	23.972	OK
21-01-2025	01:36:10.278	26291.866	23.971	OK
21-01-2025	01:36:11.422	26293.010	23.969	OK
21-01-2025	01:36:12.277	26293.865	23.970	OK
21-01-2025	01:36:13.279	26294.867	23.970	OK
21-01-2025	01:36:14.279	26295.868	23.970	OK
21-01-2025	01:36:15.280	26296.868	23.970	OK
21-01-2025	01:36:16.424	26298.012	23.970	OK
21-01-2025	01:36:17.280	26298.868	23.970	OK
21-01-2025	01:36:18.281	26299.869	23.971	OK
21-01-2025	01:36:19.281	26300.869	23.971	OK
21-01-2025	01:36:20.280	26301.868	23.970	OK
21-01-2025	01:36:21.427	26303.015	23.969	OK
21-01-2025	01:36:22.283	26303.871	23.966	OK
21-01-2025	01:36:23.282	26304.870	23.968	OK
21-01-2025	01:36:24.282	26305.870	23.967	OK
21-01-2025	01:36:25.282	26306.870	23.969	OK
21-01-2025	01:36:26.426	26308.014	23.967	OK
21-01-2025	01:36:27.284	26308.872	23.968	OK
21-01-2025	01:36:28.286	26309.874	23.967	OK
21-01-2025	01:36:29.285	26310.874	23.966	OK
21-01-2025	01:36:30.287	26311.875	23.967	OK
21-01-2025	01:36:31.424	26313.012	23.967	OK
21-01-2025	01:36:32.287	26313.876	23.969	OK
21-01-2025	01:36:33.288	26314.876	23.968	OK
21-01-2025	01:36:34.288	26315.876	23.971	OK
21-01-2025	01:36:35.288	26316.876	23.969	OK
21-01-2025	01:36:36.432	26318.020	23.969	OK
21-01-2025	01:36:37.288	26318.876	23.967	OK
21-01-2025	01:36:38.288	26319.877	23.966	OK
21-01-2025	01:36:39.289	26320.877	23.968	OK
21-01-2025	01:36:40.289	26321.877	23.968	OK
21-01-2025	01:36:41.431	26323.019	23.968	OK
21-01-2025	01:36:42.289	26323.877	23.968	OK
21-01-2025	01:36:43.289	26324.877	23.968	OK
21-01-2025	01:36:44.288	26325.876	23.969	OK
21-01-2025	01:36:45.289	26326.877	23.969	OK
21-01-2025	01:36:46.429	26328.017	23.967	OK
21-01-2025	01:36:47.290	26328.878	23.967	OK
21-01-2025	01:36:48.291	26329.879	23.966	OK
21-01-2025	01:36:49.293	26330.881	23.965	OK
21-01-2025	01:36:50.291	26331.879	23.965	OK
21-01-2025	01:36:51.431	26333.019	23.964	OK
21-01-2025	01:36:52.292	26333.880	23.964	OK
21-01-2025	01:36:53.293	26334.881	23.962	OK
21-01-2025	01:36:54.294	26335.882	23.963	OK
21-01-2025	01:36:55.294	26336.882	23.964	OK
21-01-2025	01:36:56.432	26338.020	23.964	OK
21-01-2025	01:36:57.297	26338.885	23.963	OK
21-01-2025	01:36:58.297	26339.885	23.960	OK
21-01-2025	01:36:59.297	26340.885	23.961	OK
21-01-2025	01:37:00.296	26341.884	23.959	OK
21-01-2025	01:37:01.439	26343.028	23.962	OK
21-01-2025	01:37:02.296	26343.885	23.959	OK
21-01-2025	01:37:03.298	26344.886	23.959	OK
21-01-2025	01:37:04.298	26345.886	23.958	OK
21-01-2025	01:37:05.298	26346.886	23.959	OK
21-01-2025	01:37:06.436	26348.024	23.961	OK
21-01-2025	01:37:07.298	26348.886	23.960	OK
21-01-2025	01:37:08.296	26349.884	23.960	OK
21-01-2025	01:37:09.298	26350.886	23.959	OK
21-01-2025	01:37:10.298	26351.886	23.958	OK
21-01-2025	01:37:11.436	26353.024	23.958	OK
21-01-2025	01:37:12.298	26353.886	23.958	OK
21-01-2025	01:37:13.300	26354.888	23.959	OK
21-01-2025	01:37:14.301	26355.889	23.958	OK
21-01-2025	01:37:15.301	26356.889	23.956	OK
21-01-2025	01:37:16.433	26358.021	23.957	OK
21-01-2025	01:37:17.301	26358.889	23.958	OK
21-01-2025	01:37:18.300	26359.888	23.959	OK
21-01-2025	01:37:19.301	26360.889	23.959	OK
21-01-2025	01:37:20.299	26361.887	23.956	OK
21-01-2025	01:37:21.432	26363.020	23.953	OK
21-01-2025	01:37:22.301	26363.889	23.952	OK
21-01-2025	01:37:23.302	26364.890	23.951	OK
21-01-2025	01:37:24.302	26365.890	23.952	OK
21-01-2025	01:37:25.303	26366.891	23.952	OK
21-01-2025	01:37:26.434	26368.022	23.953	OK
21-01-2025	01:37:27.303	26368.891	23.953	OK
21-01-2025	01:37:28.304	26369.892	23.954	OK
21-01-2025	01:37:29.304	26370.892	23.953	OK
21-01-2025	01:37:30.304	26371.892	23.953	OK
21-01-2025	01:37:31.435	26373.023	23.952	OK
21-01-2025	01:37:32.306	26373.894	23.953	OK
21-01-2025	01:37:33.306	26374.894	23.952	OK
21-01-2025	01:37:34.309	26375.897	23.952	OK
21-01-2025	01:37:35.308	26376.896	23.951	OK
21-01-2025	01:37:36.436	26378.024	23.952	OK
21-01-2025	01:37:37.309	26378.897	23.953	OK
21-01-2025	01:37:38.309	26379.897	23.953	OK
21-01-2025	01:37:39.308	26380.896	23.951	OK
21-01-2025	01:37:40.308	26381.896	23.949	OK
21-01-2025	01:37:41.431	26383.019	23.950	OK
21-01-2025	01:37:42.310	26383.898	23.949	OK
21-01-2025	01:37:43.311	26384.899	23.950	OK
21-01-2025	01:37:44.310	26385.898	23.948	OK
21-01-2025	01:37:45.311	26386.899	23.949	OK
21-01-2025	01:37:46.435	26388.023	23.950	OK
21-01-2025	01:37:47.311	26388.899	23.950	OK
21-01-2025	01:37:48.312	26389.900	23.949	OK
21-01-2025	01:37:49.314	26390.902	23.948	OK
21-01-2025	01:37:50.315	26391.903	23.948	OK
21-01-2025	01:37:51.439	26393.027	23.947	OK
21-01-2025	01:37:52.315	26393.903	23.947	OK
21-01-2025	01:37:53.315	26394.903	23.946	OK
21-01-2025	01:37:54.317	26395.905	23.946	OK
21-01-2025	01:37:55.318	26396.906	23.945	OK
21-01-2025	01:37:56.433	26398.022	23.945	OK
21-01-2025	01:37:57.320	26398.908	23.946	OK
21-01-2025	01:37:58.318	26399.906	23.947	OK
21-01-2025	01:37:59.319	26400.907	23.947	OK
21-01-2025	01:38:00.321	26401.909	23.947	OK
21-01-2025	01:38:01.438	26403.026	23.946	OK
21-01-2025	01:38:02.323	26403.911	23.946	OK
21-01-2025	01:38:03.322	26404.910	23.947	OK
21-01-2025	01:38:04.323	26405.911	23.946	OK
21-01-2025	01:38:05.323	26406.911	23.945	OK
21-01-2025	01:38:06.440	26408.028	23.947	OK
21-01-2025	01:38:07.323	26408.911	23.947	OK
21-01-2025	01:38:08.324	26409.912	23.948	OK
21-01-2025	01:38:09.327	26410.915	23.949	OK
21-01-2025	01:38:10.326	26411.914	23.948	OK
21-01-2025	01:38:11.441	26413.029	23.948	OK
21-01-2025	01:38:12.329	26413.917	23.948	OK
21-01-2025	01:38:13.330	26414.918	23.947	OK
21-01-2025	01:38:14.332	26415.920	23.946	OK
21-01-2025	01:38:15.331	26416.919	23.945	OK
21-01-2025	01:38:16.455	26418.043	23.945	OK
21-01-2025	01:38:17.332	26418.920	23.945	OK
21-01-2025	01:38:18.330	26419.918	23.947	OK
21-01-2025	01:38:19.332	26420.920	23.945	OK
21-01-2025	01:38:20.330	26421.918	23.945	OK
21-01-2025	01:38:21.454	26423.042	23.945	OK
21-01-2025	01:38:22.330	26423.918	23.947	OK
21-01-2025	01:38:23.330	26424.918	23.946	OK
21-01-2025	01:38:24.331	26425.919	23.946	OK
21-01-2025	01:38:25.331	26426.919	23.942	OK
21-01-2025	01:38:26.441	26428.029	23.946	OK
21-01-2025	01:38:27.334	26428.922	23.947	OK
21-01-2025	01:38:28.333	26429.921	23.948	OK
21-01-2025	01:38:29.333	26430.921	23.945	OK
21-01-2025	01:38:30.334	26431.922	23.945	OK
21-01-2025	01:38:31.437	26433.025	23.944	OK
21-01-2025	01:38:32.335	26433.923	23.946	OK
21-01-2025	01:38:33.335	26434.923	23.947	OK
21-01-2025	01:38:34.335	26435.923	23.947	OK
21-01-2025	01:38:35.337	26436.925	23.946	OK
21-01-2025	01:38:36.439	26438.027	23.946	OK
21-01-2025	01:38:37.338	26438.926	23.944	OK
21-01-2025	01:38:38.340	26439.928	23.944	OK
21-01-2025	01:38:39.344	26440.932	23.947	OK
21-01-2025	01:38:40.342	26441.930	23.948	OK
21-01-2025	01:38:41.438	26443.026	23.949	OK
21-01-2025	01:38:42.343	26443.931	23.948	OK
21-01-2025	01:38:43.345	26444.933	23.948	OK
21-01-2025	01:38:44.346	26445.934	23.947	OK
21-01-2025	01:38:45.347	26446.935	23.948	OK
21-01-2025	01:38:46.441	26448.029	23.948	OK
21-01-2025	01:38:47.347	26448.935	23.949	OK
21-01-2025	01:38:48.347	26449.935	23.948	OK
21-01-2025	01:38:49.347	26450.936	23.947	OK
21-01-2025	01:38:50.347	26451.936	23.945	OK
21-01-2025	01:38:51.442	26453.030	23.947	OK
21-01-2025	01:38:52.347	26453.935	23.948	OK
21-01-2025	01:38:53.349	26454.937	23.950	OK
21-01-2025	01:38:54.348	26455.936	23.947	OK
21-01-2025	01:38:55.348	26456.936	23.947	OK
21-01-2025	01:38:56.440	26458.028	23.946	OK
21-01-2025	01:38:57.348	26458.936	23.947	OK
21-01-2025	01:38:58.349	26459.937	23.948	OK
21-01-2025	01:38:59.351	26460.939	23.947	OK
21-01-2025	01:39:00.352	26461.940	23.947	OK
21-01-2025	01:39:01.442	26463.030	23.948	OK
21-01-2025	01:39:02.353	26463.941	23.947	OK
21-01-2025	01:39:03.353	26464.941	23.944	OK
21-01-2025	01:39:04.354	26465.942	23.944	OK
21-01-2025	01:39:05.353	26466.941	23.946	OK
21-01-2025	01:39:06.441	26468.029	23.947	OK
21-01-2025	01:39:07.355	26468.943	23.949	OK
21-01-2025	01:39:08.354	26469.942	23.948	OK
21-01-2025	01:39:09.355	26470.943	23.947	OK
21-01-2025	01:39:10.356	26471.944	23.944	OK
21-01-2025	01:39:11.451	26473.039	23.945	OK
21-01-2025	01:39:12.358	26473.946	23.946	OK
21-01-2025	01:39:13.359	26474.947	23.947	OK
21-01-2025	01:39:14.359	26475.947	23.948	OK
21-01-2025	01:39:15.357	26476.945	23.946	OK
21-01-2025	01:39:16.444	26478.032	23.945	OK
21-01-2025	01:39:17.360	26478.948	23.944	OK
21-01-2025	01:39:18.361	26479.949	23.946	OK
21-01-2025	01:39:19.361	26480.949	23.945	OK
21-01-2025	01:39:20.362	26481.950	23.947	OK
21-01-2025	01:39:21.441	26483.030	23.948	OK
21-01-2025	01:39:22.361	26483.949	23.948	OK
21-01-2025	01:39:23.362	26484.950	23.948	OK
21-01-2025	01:39:24.363	26485.951	23.947	OK
21-01-2025	01:39:25.363	26486.951	23.949	OK
21-01-2025	01:39:26.447	26488.035	23.947	OK
21-01-2025	01:39:27.365	26488.953	23.946	OK
21-01-2025	01:39:28.365	26489.953	23.944	OK
21-01-2025	01:39:29.365	26490.953	23.942	OK
21-01-2025	01:39:30.366	26491.954	23.943	OK
21-01-2025	01:39:31.442	26493.030	23.944	OK
21-01-2025	01:39:32.366	26493.954	23.946	OK
21-01-2025	01:39:33.366	26494.954	23.947	OK
21-01-2025	01:39:34.366	26495.954	23.946	OK
21-01-2025	01:39:35.365	26496.953	23.947	OK
21-01-2025	01:39:36.443	26498.031	23.946	OK
21-01-2025	01:39:37.367	26498.955	23.945	OK
21-01-2025	01:39:38.366	26499.954	23.946	OK
21-01-2025	01:39:39.367	26500.955	23.948	OK
21-01-2025	01:39:40.366	26501.954	23.949	OK
21-01-2025	01:39:41.442	26503.030	23.948	OK
21-01-2025	01:39:42.368	26503.956	23.947	OK
21-01-2025	01:39:43.367	26504.955	23.945	OK
21-01-2025	01:39:44.368	26505.956	23.944	OK
21-01-2025	01:39:45.369	26506.957	23.944	OK
21-01-2025	01:39:46.443	26508.031	23.944	OK
21-01-2025	01:39:47.368	26508.957	23.945	OK
21-01-2025	01:39:48.369	26509.957	23.947	OK
21-01-2025	01:39:49.368	26510.957	23.948	OK
21-01-2025	01:39:50.370	26511.958	23.949	OK
21-01-2025	01:39:51.446	26513.034	23.947	OK
21-01-2025	01:39:52.371	26513.959	23.948	OK
21-01-2025	01:39:53.370	26514.958	23.947	OK
21-01-2025	01:39:54.372	26515.960	23.949	OK
21-01-2025	01:39:55.373	26516.961	23.948	OK
21-01-2025	01:39:56.445	26518.033	23.948	OK
21-01-2025	01:39:57.373	26518.961	23.948	OK
21-01-2025	01:39:58.371	26519.960	23.948	OK
21-01-2025	01:39:59.376	26520.964	23.949	OK
21-01-2025	01:40:00.375	26521.963	23.948	OK
21-01-2025	01:40:01.445	26523.033	23.949	OK
21-01-2025	01:40:02.375	26523.963	23.947	OK
21-01-2025	01:40:03.376	26524.965	23.948	OK
21-01-2025	01:40:04.376	26525.964	23.947	OK
21-01-2025	01:40:05.377	26526.965	23.947	OK
21-01-2025	01:40:06.448	26528.036	23.948	OK
21-01-2025	01:40:07.376	26528.964	23.951	OK
21-01-2025	01:40:08.378	26529.966	23.952	OK
21-01-2025	01:40:09.378	26530.966	23.953	OK
21-01-2025	01:40:10.379	26531.967	23.950	OK
21-01-2025	01:40:11.449	26533.037	23.951	OK
21-01-2025	01:40:12.379	26533.967	23.948	OK
21-01-2025	01:40:13.383	26534.971	23.947	OK
21-01-2025	01:40:14.380	26535.968	23.946	OK
21-01-2025	01:40:15.380	26536.968	23.946	OK
21-01-2025	01:40:16.444	26538.033	23.949	OK
21-01-2025	01:40:17.378	26538.967	23.950	OK
21-01-2025	01:40:18.381	26539.969	23.951	OK
21-01-2025	01:40:19.382	26540.970	23.950	OK
21-01-2025	01:40:20.380	26541.968	23.948	OK
21-01-2025	01:40:21.446	26543.034	23.949	OK
21-01-2025	01:40:22.381	26543.969	23.949	OK
21-01-2025	01:40:23.382	26544.970	23.947	OK
21-01-2025	01:40:24.384	26545.972	23.948	OK
21-01-2025	01:40:25.384	26546.972	23.946	OK
21-01-2025	01:40:26.446	26548.034	23.947	OK
21-01-2025	01:40:27.384	26548.972	23.948	OK
21-01-2025	01:40:28.382	26549.970	23.948	OK
21-01-2025	01:40:29.383	26550.971	23.948	OK
21-01-2025	01:40:30.386	26551.974	23.945	OK
21-01-2025	01:40:31.448	26553.036	23.945	OK
21-01-2025	01:40:32.386	26553.974	23.944	OK
21-01-2025	01:40:33.387	26554.975	23.944	OK
21-01-2025	01:40:34.387	26555.975	23.946	OK
21-01-2025	01:40:35.388	26556.976	23.948	OK
21-01-2025	01:40:36.449	26558.038	23.951	OK
21-01-2025	01:40:37.390	26558.978	23.953	OK
21-01-2025	01:40:38.389	26559.977	23.952	OK
21-01-2025	01:40:39.390	26560.978	23.948	OK
21-01-2025	01:40:40.391	26561.979	23.946	OK
21-01-2025	01:40:41.449	26563.037	23.946	OK
21-01-2025	01:40:42.390	26563.978	23.948	OK
21-01-2025	01:40:43.391	26564.979	23.948	OK
21-01-2025	01:40:44.391	26565.979	23.949	OK
21-01-2025	01:40:45.391	26566.979	23.949	OK
21-01-2025	01:40:46.450	26568.038	23.950	OK
21-01-2025	01:40:47.393	26568.981	23.950	OK
21-01-2025	01:40:48.394	26569.982	23.948	OK
21-01-2025	01:40:49.393	26570.981	23.947	OK
21-01-2025	01:40:50.394	26571.982	23.944	OK
21-01-2025	01:40:51.451	26573.039	23.946	OK
21-01-2025	01:40:52.396	26573.984	23.945	OK
21-01-2025	01:40:53.395	26574.983	23.945	OK
21-01-2025	01:40:54.394	26575.982	23.945	OK
21-01-2025	01:40:55.395	26576.983	23.946	OK
21-01-2025	01:40:56.451	26578.039	23.945	OK
21-01-2025	01:40:57.395	26578.983	23.945	OK
21-01-2025	01:40:58.395	26579.983	23.946	OK
21-01-2025	01:40:59.394	26580.982	23.947	OK
21-01-2025	01:41:00.395	26581.983	23.947	OK
21-01-2025	01:41:01.454	26583.042	23.947	OK
21-01-2025	01:41:02.395	26583.984	23.948	OK
21-01-2025	01:41:03.396	26584.984	23.946	OK
21-01-2025	01:41:04.396	26585.984	23.945	OK
21-01-2025	01:41:05.395	26586.983	23.945	OK
21-01-2025	01:41:06.450	26588.038	23.947	OK
21-01-2025	01:41:07.394	26588.982	23.947	OK
21-01-2025	01:41:08.394	26589.982	23.946	OK
21-01-2025	01:41:09.396	26590.984	23.945	OK
21-01-2025	01:41:10.397	26591.985	23.944	OK
21-01-2025	01:41:11.455	26593.043	23.944	OK
21-01-2025	01:41:12.397	26593.985	23.944	OK
21-01-2025	01:41:13.397	26594.986	23.945	OK
21-01-2025	01:41:14.398	26595.986	23.947	OK
21-01-2025	01:41:15.399	26596.987	23.948	OK
21-01-2025	01:41:16.452	26598.040	23.951	OK
21-01-2025	01:41:17.400	26598.988	23.950	OK
21-01-2025	01:41:18.401	26599.989	23.951	OK
21-01-2025	01:41:19.401	26600.989	23.950	OK
21-01-2025	01:41:20.400	26601.988	23.947	OK
21-01-2025	01:41:21.455	26603.043	23.946	OK
21-01-2025	01:41:22.402	26603.990	23.945	OK
21-01-2025	01:41:23.402	26604.990	23.948	OK
21-01-2025	01:41:24.404	26605.992	23.949	OK
21-01-2025	01:41:25.403	26606.991	23.948	OK
21-01-2025	01:41:26.454	26608.042	23.946	OK
21-01-2025	01:41:27.405	26608.993	23.947	OK
21-01-2025	01:41:28.404	26609.992	23.946	OK
21-01-2025	01:41:29.406	26610.994	23.946	OK
21-01-2025	01:41:30.405	26611.993	23.946	OK
21-01-2025	01:41:31.454	26613.042	23.948	OK
21-01-2025	01:41:32.406	26613.994	23.950	OK
21-01-2025	01:41:33.406	26614.994	23.951	OK
21-01-2025	01:41:34.406	26615.994	23.951	OK
21-01-2025	01:41:35.406	26616.994	23.950	OK
21-01-2025	01:41:36.455	26618.043	23.947	OK
21-01-2025	01:41:37.405	26618.994	23.948	OK
21-01-2025	01:41:38.405	26619.993	23.952	OK
21-01-2025	01:41:39.405	26620.994	23.953	OK
21-01-2025	01:41:40.406	26621.994	23.953	OK
21-01-2025	01:41:41.457	26623.045	23.948	OK
21-01-2025	01:41:42.406	26623.994	23.947	OK
21-01-2025	01:41:43.405	26624.993	23.947	OK
21-01-2025	01:41:44.406	26625.994	23.947	OK
21-01-2025	01:41:45.409	26626.997	23.946	OK
21-01-2025	01:41:46.453	26628.042	23.946	OK
21-01-2025	01:41:47.405	26628.993	23.946	OK
21-01-2025	01:41:48.406	26629.994	23.948	OK
21-01-2025	01:41:49.406	26630.994	23.950	OK
21-01-2025	01:41:50.406	26631.994	23.952	OK
21-01-2025	01:41:51.456	26633.044	23.952	OK
21-01-2025	01:41:52.407	26633.995	23.952	OK
21-01-2025	01:41:53.407	26634.995	23.949	OK
21-01-2025	01:41:54.407	26635.995	23.949	OK
21-01-2025	01:41:55.407	26636.995	23.949	OK
21-01-2025	01:41:56.457	26638.045	23.951	OK
21-01-2025	01:41:57.406	26638.994	23.953	OK
21-01-2025	01:41:58.407	26639.995	23.952	OK
21-01-2025	01:41:59.407	26640.995	23.950	OK
21-01-2025	01:42:00.407	26641.995	23.948	OK
21-01-2025	01:42:01.456	26643.045	23.948	OK
21-01-2025	01:42:02.406	26643.994	23.950	OK
21-01-2025	01:42:03.407	26644.995	23.950	OK
21-01-2025	01:42:04.405	26645.993	23.950	OK
21-01-2025	01:42:05.407	26646.995	23.949	OK
21-01-2025	01:42:06.457	26648.045	23.948	OK
21-01-2025	01:42:07.406	26648.994	23.948	OK
21-01-2025	01:42:08.408	26649.996	23.949	OK
21-01-2025	01:42:09.409	26650.997	23.950	OK
21-01-2025	01:42:10.409	26651.997	23.950	OK
21-01-2025	01:42:11.456	26653.045	23.951	OK
21-01-2025	01:42:12.409	26653.997	23.951	OK
21-01-2025	01:42:13.410	26654.998	23.952	OK
21-01-2025	01:42:14.410	26655.998	23.953	OK
21-01-2025	01:42:15.410	26656.998	23.952	OK
21-01-2025	01:42:16.457	26658.045	23.950	OK
21-01-2025	01:42:17.413	26659.001	23.949	OK
21-01-2025	01:42:18.415	26660.003	23.949	OK
21-01-2025	01:42:19.415	26661.003	23.951	OK
21-01-2025	01:42:20.415	26662.003	23.951	OK
21-01-2025	01:42:21.456	26663.044	23.950	OK
21-01-2025	01:42:22.418	26664.006	23.951	OK
21-01-2025	01:42:23.418	26665.006	23.952	OK
21-01-2025	01:42:24.419	26666.007	23.952	OK
21-01-2025	01:42:25.420	26667.008	23.953	OK
21-01-2025	01:42:26.456	26668.044	23.953	OK
21-01-2025	01:42:27.420	26669.009	23.953	OK
21-01-2025	01:42:28.421	26670.010	23.952	OK
21-01-2025	01:42:29.421	26671.010	23.953	OK
21-01-2025	01:42:30.421	26672.010	23.953	OK
21-01-2025	01:42:31.460	26673.048	23.954	OK
21-01-2025	01:42:32.421	26674.009	23.950	OK
21-01-2025	01:42:33.422	26675.010	23.951	OK
21-01-2025	01:42:34.422	26676.011	23.952	OK
21-01-2025	01:42:35.423	26677.011	23.953	OK
21-01-2025	01:42:36.458	26678.046	23.954	OK
21-01-2025	01:42:37.425	26679.013	23.954	OK
21-01-2025	01:42:38.423	26680.011	23.953	OK
21-01-2025	01:42:39.424	26681.012	23.952	OK
21-01-2025	01:42:40.425	26682.013	23.951	OK
21-01-2025	01:42:41.462	26683.050	23.951	OK
21-01-2025	01:42:42.426	26684.014	23.953	OK
21-01-2025	01:42:43.426	26685.014	23.953	OK
21-01-2025	01:42:44.426	26686.014	23.952	OK
21-01-2025	01:42:45.425	26687.013	23.950	OK
21-01-2025	01:42:46.461	26688.049	23.950	OK
21-01-2025	01:42:47.424	26689.012	23.951	OK
21-01-2025	01:42:48.425	26690.014	23.952	OK
21-01-2025	01:42:49.425	26691.013	23.953	OK
21-01-2025	01:42:50.427	26692.015	23.953	OK
21-01-2025	01:42:51.459	26693.047	23.954	OK
21-01-2025	01:42:52.427	26694.015	23.953	OK
21-01-2025	01:42:53.427	26695.015	23.954	OK
21-01-2025	01:42:54.428	26696.016	23.954	OK
21-01-2025	01:42:55.427	26697.016	23.954	OK
21-01-2025	01:42:56.462	26698.050	23.953	OK
21-01-2025	01:42:57.429	26699.017	23.953	OK
21-01-2025	01:42:58.428	26700.016	23.951	OK
21-01-2025	01:42:59.429	26701.017	23.950	OK
21-01-2025	01:43:00.429	26702.017	23.951	OK
21-01-2025	01:43:01.459	26703.047	23.952	OK
21-01-2025	01:43:02.430	26704.019	23.954	OK
21-01-2025	01:43:03.431	26705.019	23.955	OK
21-01-2025	01:43:04.433	26706.021	23.956	OK
21-01-2025	01:43:05.432	26707.020	23.955	OK
21-01-2025	01:43:06.461	26708.049	23.952	OK
21-01-2025	01:43:07.433	26709.021	23.953	OK
21-01-2025	01:43:08.433	26710.021	23.954	OK
21-01-2025	01:43:09.432	26711.021	23.954	OK
21-01-2025	01:43:10.434	26712.022	23.954	OK
21-01-2025	01:43:11.459	26713.047	23.955	OK
21-01-2025	01:43:12.433	26714.021	23.956	OK
21-01-2025	01:43:13.434	26715.022	23.957	OK
21-01-2025	01:43:14.434	26716.022	23.957	OK
21-01-2025	01:43:15.433	26717.021	23.956	OK
21-01-2025	01:43:16.463	26718.051	23.954	OK
21-01-2025	01:43:17.437	26719.025	23.953	OK
21-01-2025	01:43:18.438	26720.026	23.953	OK
21-01-2025	01:43:19.438	26721.026	23.954	OK
21-01-2025	01:43:20.441	26722.029	23.956	OK
21-01-2025	01:43:21.459	26723.047	23.955	OK
21-01-2025	01:43:22.437	26724.025	23.956	OK
21-01-2025	01:43:23.439	26725.027	23.955	OK
21-01-2025	01:43:24.439	26726.027	23.953	OK
21-01-2025	01:43:25.439	26727.027	23.954	OK
21-01-2025	01:43:26.460	26728.048	23.955	OK
21-01-2025	01:43:27.438	26729.026	23.956	OK
21-01-2025	01:43:28.440	26730.028	23.955	OK
21-01-2025	01:43:29.441	26731.029	23.953	OK
21-01-2025	01:43:30.442	26732.030	23.952	OK
21-01-2025	01:43:31.464	26733.052	23.954	OK
21-01-2025	01:43:32.442	26734.030	23.956	OK
21-01-2025	01:43:33.444	26735.032	23.957	OK
21-01-2025	01:43:34.445	26736.033	23.958	OK
21-01-2025	01:43:35.444	26737.032	23.957	OK
21-01-2025	01:43:36.461	26738.049	23.958	OK
21-01-2025	01:43:37.445	26739.033	23.958	OK
21-01-2025	01:43:38.445	26740.033	23.958	OK
21-01-2025	01:43:39.446	26741.034	23.957	OK
21-01-2025	01:43:40.446	26742.034	23.957	OK
21-01-2025	01:43:41.460	26743.048	23.956	OK
21-01-2025	01:43:42.445	26744.033	23.957	OK
21-01-2025	01:43:43.446	26745.034	23.960	OK
21-01-2025	01:43:44.445	26746.033	23.960	OK
21-01-2025	01:43:45.446	26747.034	23.961	OK
21-01-2025	01:43:46.461	26748.049	23.959	OK
21-01-2025	01:43:47.444	26749.032	23.961	OK
21-01-2025	01:43:48.445	26750.033	23.958	OK
21-01-2025	01:43:49.445	26751.034	23.957	OK
21-01-2025	01:43:50.446	26752.034	23.957	OK
21-01-2025	01:43:51.461	26753.049	23.959	OK
21-01-2025	01:43:52.447	26754.035	23.959	OK
21-01-2025	01:43:53.446	26755.034	23.959	OK
21-01-2025	01:43:54.448	26756.036	23.959	OK
21-01-2025	01:43:55.446	26757.034	23.960	OK
21-01-2025	01:43:56.461	26758.049	23.960	OK
21-01-2025	01:43:57.448	26759.036	23.959	OK
21-01-2025	01:43:58.448	26760.036	23.961	OK
21-01-2025	01:43:59.449	26761.037	23.963	OK
21-01-2025	01:44:00.447	26762.035	23.963	OK
21-01-2025	01:44:01.462	26763.050	23.960	OK
21-01-2025	01:44:02.450	26764.038	23.958	OK
21-01-2025	01:44:03.450	26765.038	23.956	OK
21-01-2025	01:44:04.451	26766.039	23.956	OK
21-01-2025	01:44:05.451	26767.039	23.958	OK
21-01-2025	01:44:06.459	26768.047	23.961	OK
