#--- Experiment --------------------------------------------------------------------------
#KILLIFISH RESPIROMETRY 1 JAN 2
#CHA1: 28PPT 10C
#CHA2: 28PPT 10C
#CHA3: 11PPT 10C
#CHA4: 11PPT 10C
#CHB1: 28PPT 24C
#CHB2: 28PPT 24C
#CHB3: 11PPT 24C
#CHB4: 11PPT 24C
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#LITTLELAB1
#--- Instrument --------------------------------------------------------------------------
#Device: FIRESTING O2 A [A] FSO2-C4 SN:2466C2055D64A795 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#--- Measurement Data --------------------------------------------------------------------
Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (°C) [A T1]	Status [A T1]
21-01-2025	04:02:00.322	35041.910	10.614	OK
21-01-2025	04:02:01.323	35042.911	10.612	OK
21-01-2025	04:02:02.323	35043.911	10.613	OK
21-01-2025	04:02:03.322	35044.910	10.613	OK
21-01-2025	04:02:04.345	35045.933	10.614	OK
21-01-2025	04:02:05.324	35046.912	10.614	OK
21-01-2025	04:02:06.325	35047.913	10.611	OK
21-01-2025	04:02:07.325	35048.913	10.608	OK
21-01-2025	04:02:08.325	35049.913	10.607	OK
21-01-2025	04:02:09.344	35050.932	10.610	OK
21-01-2025	04:02:10.326	35051.914	10.610	OK
21-01-2025	04:02:11.328	35052.916	10.611	OK
21-01-2025	04:02:12.329	35053.917	10.610	OK
21-01-2025	04:02:13.328	35054.916	10.611	OK
21-01-2025	04:02:14.341	35055.929	10.610	OK
21-01-2025	04:02:15.332	35056.920	10.610	OK
21-01-2025	04:02:16.330	35057.918	10.611	OK
21-01-2025	04:02:17.330	35058.919	10.612	OK
21-01-2025	04:02:18.335	35059.923	10.610	OK
21-01-2025	04:02:19.359	35060.948	10.611	OK
21-01-2025	04:02:20.334	35061.922	10.611	OK
21-01-2025	04:02:21.335	35062.923	10.613	OK
21-01-2025	04:02:22.338	35063.926	10.614	OK
21-01-2025	04:02:23.338	35064.926	10.613	OK
21-01-2025	04:02:24.349	35065.937	10.611	OK
21-01-2025	04:02:25.338	35066.926	10.611	OK
21-01-2025	04:02:26.337	35067.925	10.611	OK
21-01-2025	04:02:27.340	35068.928	10.613	OK
21-01-2025	04:02:28.341	35069.929	10.610	OK
21-01-2025	04:02:29.346	35070.934	10.611	OK
21-01-2025	04:02:30.341	35071.929	10.611	OK
21-01-2025	04:02:31.342	35072.930	10.614	OK
21-01-2025	04:02:32.342	35073.930	10.614	OK
21-01-2025	04:02:33.341	35074.929	10.613	OK
21-01-2025	04:02:34.344	35075.932	10.613	OK
21-01-2025	04:02:35.343	35076.931	10.613	OK
21-01-2025	04:02:36.343	35077.931	10.613	OK
21-01-2025	04:02:37.344	35078.932	10.612	OK
21-01-2025	04:02:38.345	35079.933	10.612	OK
21-01-2025	04:02:39.346	35080.934	10.612	OK
21-01-2025	04:02:40.347	35081.935	10.611	OK
21-01-2025	04:02:41.348	35082.936	10.611	OK
21-01-2025	04:02:42.348	35083.936	10.617	OK
21-01-2025	04:02:43.349	35084.937	10.618	OK
21-01-2025	04:02:44.364	35085.952	10.617	OK
21-01-2025	04:02:45.354	35086.942	10.618	OK
21-01-2025	04:02:46.354	35087.942	10.616	OK
21-01-2025	04:02:47.354	35088.942	10.616	OK
21-01-2025	04:02:48.355	35089.943	10.614	OK
21-01-2025	04:02:49.358	35090.946	10.613	OK
21-01-2025	04:02:50.358	35091.946	10.615	OK
21-01-2025	04:02:51.358	35092.946	10.616	OK
21-01-2025	04:02:52.358	35093.946	10.617	OK
21-01-2025	04:02:53.359	35094.947	10.615	OK
21-01-2025	04:02:54.357	35095.945	10.614	OK
21-01-2025	04:02:55.359	35096.947	10.613	OK
21-01-2025	04:02:56.358	35097.946	10.614	OK
21-01-2025	04:02:57.358	35098.946	10.616	OK
21-01-2025	04:02:58.357	35099.945	10.617	OK
21-01-2025	04:02:59.358	35100.946	10.616	OK
21-01-2025	04:03:00.361	35101.949	10.614	OK
21-01-2025	04:03:01.360	35102.948	10.615	OK
21-01-2025	04:03:02.361	35103.949	10.615	OK
21-01-2025	04:03:03.369	35104.957	10.616	OK
21-01-2025	04:03:04.365	35105.953	10.614	OK
21-01-2025	04:03:05.365	35106.953	10.616	OK
21-01-2025	04:03:06.363	35107.951	10.616	OK
21-01-2025	04:03:07.365	35108.953	10.617	OK
21-01-2025	04:03:08.363	35109.951	10.618	OK
21-01-2025	04:03:09.363	35110.951	10.618	OK
21-01-2025	04:03:10.364	35111.952	10.618	OK
21-01-2025	04:03:11.365	35112.953	10.617	OK
21-01-2025	04:03:12.363	35113.951	10.614	OK
21-01-2025	04:03:13.366	35114.954	10.615	OK
21-01-2025	04:03:14.365	35115.953	10.616	OK
21-01-2025	04:03:15.366	35116.954	10.617	OK
21-01-2025	04:03:16.365	35117.953	10.615	OK
21-01-2025	04:03:17.364	35118.952	10.615	OK
21-01-2025	04:03:18.366	35119.954	10.613	OK
21-01-2025	04:03:19.369	35120.958	10.614	OK
21-01-2025	04:03:20.367	35121.956	10.614	OK
21-01-2025	04:03:21.367	35122.955	10.616	OK
21-01-2025	04:03:22.369	35123.957	10.618	OK
21-01-2025	04:03:23.369	35124.957	10.618	OK
21-01-2025	04:03:24.369	35125.957	10.619	OK
21-01-2025	04:03:25.369	35126.958	10.618	OK
21-01-2025	04:03:26.371	35127.959	10.616	OK
21-01-2025	04:03:27.371	35128.959	10.616	OK
21-01-2025	04:03:28.372	35129.960	10.614	OK
21-01-2025	04:03:29.372	35130.960	10.615	OK
21-01-2025	04:03:30.373	35131.961	10.614	OK
21-01-2025	04:03:31.374	35132.962	10.614	OK
21-01-2025	04:03:32.374	35133.962	10.615	OK
21-01-2025	04:03:33.375	35134.963	10.616	OK
21-01-2025	04:03:34.374	35135.962	10.618	OK
21-01-2025	04:03:35.375	35136.963	10.617	OK
21-01-2025	04:03:36.375	35137.963	10.616	OK
21-01-2025	04:03:37.378	35138.966	10.615	OK
21-01-2025	04:03:38.377	35139.965	10.614	OK
21-01-2025	04:03:39.377	35140.965	10.616	OK
21-01-2025	04:03:40.378	35141.966	10.618	OK
21-01-2025	04:03:41.377	35142.965	10.621	OK
21-01-2025	04:03:42.376	35143.964	10.622	OK
21-01-2025	04:03:43.378	35144.966	10.621	OK
21-01-2025	04:03:44.376	35145.964	10.619	OK
21-01-2025	04:03:45.378	35146.966	10.618	OK
21-01-2025	04:03:46.379	35147.967	10.617	OK
21-01-2025	04:03:47.377	35148.965	10.620	OK
21-01-2025	04:03:48.380	35149.968	10.622	OK
21-01-2025	04:03:49.381	35150.969	10.622	OK
21-01-2025	04:03:50.382	35151.970	10.622	OK
21-01-2025	04:03:51.382	35152.970	10.620	OK
21-01-2025	04:03:52.382	35153.970	10.624	OK
21-01-2025	04:03:53.381	35154.969	10.623	OK
21-01-2025	04:03:54.382	35155.970	10.625	OK
21-01-2025	04:03:55.382	35156.970	10.624	OK
21-01-2025	04:03:56.384	35157.972	10.624	OK
21-01-2025	04:03:57.384	35158.972	10.621	OK
21-01-2025	04:03:58.383	35159.971	10.620	OK
21-01-2025	04:03:59.384	35160.972	10.620	OK
21-01-2025	04:04:00.384	35161.972	10.620	OK
21-01-2025	04:04:01.384	35162.972	10.621	OK
21-01-2025	04:04:02.385	35163.973	10.620	OK
21-01-2025	04:04:03.386	35164.974	10.622	OK
21-01-2025	04:04:04.386	35165.974	10.621	OK
21-01-2025	04:04:05.385	35166.973	10.620	OK
21-01-2025	04:04:06.387	35167.975	10.619	OK
21-01-2025	04:04:07.388	35168.976	10.619	OK
21-01-2025	04:04:08.388	35169.976	10.618	OK
21-01-2025	04:04:09.388	35170.976	10.620	OK
21-01-2025	04:04:10.386	35171.974	10.619	OK
21-01-2025	04:04:11.386	35172.974	10.620	OK
21-01-2025	04:04:12.387	35173.976	10.618	OK
21-01-2025	04:04:13.387	35174.975	10.620	OK
21-01-2025	04:04:14.389	35175.977	10.622	OK
21-01-2025	04:04:15.389	35176.977	10.623	OK
21-01-2025	04:04:16.388	35177.976	10.622	OK
21-01-2025	04:04:17.389	35178.977	10.624	OK
21-01-2025	04:04:18.387	35179.975	10.624	OK
21-01-2025	04:04:19.387	35180.975	10.624	OK
21-01-2025	04:04:20.389	35181.977	10.622	OK
21-01-2025	04:04:21.388	35182.976	10.622	OK
21-01-2025	04:04:22.388	35183.976	10.620	OK
21-01-2025	04:04:23.388	35184.976	10.623	OK
21-01-2025	04:04:24.390	35185.978	10.623	OK
21-01-2025	04:04:25.389	35186.977	10.625	OK
21-01-2025	04:04:26.389	35187.977	10.625	OK
21-01-2025	04:04:27.389	35188.977	10.626	OK
21-01-2025	04:04:28.392	35189.980	10.623	OK
21-01-2025	04:04:29.393	35190.981	10.624	OK
21-01-2025	04:04:30.392	35191.980	10.621	OK
21-01-2025	04:04:31.394	35192.982	10.623	OK
21-01-2025	04:04:32.392	35193.980	10.623	OK
21-01-2025	04:04:33.393	35194.981	10.624	OK
21-01-2025	04:04:34.394	35195.982	10.624	OK
21-01-2025	04:04:35.394	35196.982	10.623	OK
21-01-2025	04:04:36.394	35197.982	10.622	OK
21-01-2025	04:04:37.395	35198.983	10.620	OK
21-01-2025	04:04:38.394	35199.982	10.622	OK
21-01-2025	04:04:39.484	35201.072	10.625	OK
21-01-2025	04:04:40.395	35201.983	10.626	OK
21-01-2025	04:04:41.396	35202.984	10.627	OK
21-01-2025	04:04:42.395	35203.983	10.626	OK
21-01-2025	04:04:43.395	35204.983	10.628	OK
21-01-2025	04:04:44.485	35206.073	10.626	OK
21-01-2025	04:04:45.397	35206.985	10.626	OK
21-01-2025	04:04:46.396	35207.984	10.626	OK
21-01-2025	04:04:47.396	35208.984	10.626	OK
21-01-2025	04:04:48.403	35209.991	10.627	OK
21-01-2025	04:04:49.484	35211.072	10.627	OK
21-01-2025	04:04:50.399	35211.987	10.626	OK
21-01-2025	04:04:51.398	35212.986	10.625	OK
21-01-2025	04:04:52.397	35213.985	10.625	OK
21-01-2025	04:04:53.398	35214.986	10.625	OK
21-01-2025	04:04:54.485	35216.073	10.625	OK
21-01-2025	04:04:55.400	35216.988	10.626	OK
21-01-2025	04:04:56.400	35217.988	10.625	OK
21-01-2025	04:04:57.400	35218.988	10.625	OK
21-01-2025	04:04:58.400	35219.988	10.624	OK
21-01-2025	04:04:59.485	35221.073	10.625	OK
21-01-2025	04:05:00.399	35221.987	10.625	OK
21-01-2025	04:05:01.402	35222.990	10.626	OK
21-01-2025	04:05:02.402	35223.990	10.627	OK
21-01-2025	04:05:03.404	35224.992	10.626	OK
21-01-2025	04:05:04.486	35226.074	10.624	OK
21-01-2025	04:05:05.404	35226.992	10.623	OK
21-01-2025	04:05:06.405	35227.993	10.622	OK
21-01-2025	04:05:07.406	35228.994	10.623	OK
21-01-2025	04:05:08.407	35229.995	10.626	OK
21-01-2025	04:05:09.489	35231.077	10.629	OK
21-01-2025	04:05:10.409	35231.997	10.631	OK
21-01-2025	04:05:11.410	35232.998	10.631	OK
21-01-2025	04:05:12.409	35233.997	10.631	OK
21-01-2025	04:05:13.412	35235.000	10.630	OK
21-01-2025	04:05:14.489	35236.077	10.629	OK
21-01-2025	04:05:15.413	35237.001	10.630	OK
21-01-2025	04:05:16.413	35238.001	10.630	OK
21-01-2025	04:05:17.413	35239.001	10.631	OK
21-01-2025	04:05:18.414	35240.002	10.628	OK
21-01-2025	04:05:19.492	35241.080	10.628	OK
21-01-2025	04:05:20.415	35242.004	10.627	OK
21-01-2025	04:05:21.417	35243.005	10.630	OK
21-01-2025	04:05:22.417	35244.005	10.628	OK
21-01-2025	04:05:23.418	35245.006	10.627	OK
21-01-2025	04:05:24.497	35246.085	10.628	OK
21-01-2025	04:05:25.418	35247.006	10.627	OK
21-01-2025	04:05:26.419	35248.007	10.628	OK
21-01-2025	04:05:27.420	35249.008	10.626	OK
21-01-2025	04:05:28.419	35250.007	10.628	OK
21-01-2025	04:05:29.497	35251.085	10.627	OK
21-01-2025	04:05:30.419	35252.007	10.630	OK
21-01-2025	04:05:31.418	35253.006	10.629	OK
21-01-2025	04:05:32.420	35254.008	10.629	OK
21-01-2025	04:05:33.419	35255.007	10.628	OK
21-01-2025	04:05:34.497	35256.085	10.627	OK
21-01-2025	04:05:35.420	35257.008	10.627	OK
21-01-2025	04:05:36.420	35258.008	10.626	OK
21-01-2025	04:05:37.422	35259.010	10.625	OK
21-01-2025	04:05:38.422	35260.010	10.625	OK
21-01-2025	04:05:39.497	35261.085	10.626	OK
21-01-2025	04:05:40.421	35262.009	10.628	OK
21-01-2025	04:05:41.422	35263.010	10.629	OK
21-01-2025	04:05:42.421	35264.009	10.629	OK
21-01-2025	04:05:43.421	35265.009	10.632	OK
21-01-2025	04:05:44.498	35266.086	10.632	OK
21-01-2025	04:05:45.421	35267.009	10.631	OK
21-01-2025	04:05:46.421	35268.009	10.629	OK
21-01-2025	04:05:47.422	35269.010	10.627	OK
21-01-2025	04:05:48.421	35270.009	10.629	OK
21-01-2025	04:05:49.497	35271.085	10.631	OK
21-01-2025	04:05:50.422	35272.011	10.632	OK
21-01-2025	04:05:51.423	35273.011	10.632	OK
21-01-2025	04:05:52.424	35274.012	10.630	OK
21-01-2025	04:05:53.423	35275.011	10.630	OK
21-01-2025	04:05:54.499	35276.087	10.631	OK
21-01-2025	04:05:55.425	35277.013	10.631	OK
21-01-2025	04:05:56.427	35278.015	10.630	OK
21-01-2025	04:05:57.426	35279.014	10.631	OK
21-01-2025	04:05:58.426	35280.014	10.631	OK
21-01-2025	04:05:59.503	35281.091	10.630	OK
21-01-2025	04:06:00.427	35282.015	10.633	OK
21-01-2025	04:06:01.428	35283.016	10.632	OK
21-01-2025	04:06:02.429	35284.017	10.633	OK
21-01-2025	04:06:03.430	35285.018	10.631	OK
21-01-2025	04:06:04.502	35286.090	10.634	OK
21-01-2025	04:06:05.431	35287.019	10.633	OK
21-01-2025	04:06:06.429	35288.017	10.634	OK
21-01-2025	04:06:07.432	35289.020	10.634	OK
21-01-2025	04:06:08.432	35290.020	10.635	OK
21-01-2025	04:06:09.498	35291.086	10.634	OK
21-01-2025	04:06:10.433	35292.021	10.636	OK
21-01-2025	04:06:11.435	35293.023	10.639	OK
21-01-2025	04:06:12.435	35294.023	10.643	OK
21-01-2025	04:06:13.435	35295.023	10.642	OK
21-01-2025	04:06:14.500	35296.088	10.640	OK
21-01-2025	04:06:15.438	35297.026	10.640	OK
21-01-2025	04:06:16.437	35298.025	10.640	OK
21-01-2025	04:06:17.438	35299.026	10.640	OK
21-01-2025	04:06:18.438	35300.026	10.640	OK
21-01-2025	04:06:19.503	35301.091	10.639	OK
21-01-2025	04:06:20.438	35302.026	10.642	OK
21-01-2025	04:06:21.440	35303.028	10.640	OK
21-01-2025	04:06:22.439	35304.027	10.641	OK
21-01-2025	04:06:23.439	35305.027	10.637	OK
21-01-2025	04:06:24.502	35306.090	10.635	OK
21-01-2025	04:06:25.440	35307.028	10.634	OK
21-01-2025	04:06:26.441	35308.029	10.635	OK
21-01-2025	04:06:27.443	35309.032	10.635	OK
21-01-2025	04:06:28.441	35310.029	10.633	OK
21-01-2025	04:06:29.502	35311.090	10.633	OK
21-01-2025	04:06:30.441	35312.029	10.634	OK
21-01-2025	04:06:31.441	35313.029	10.635	OK
21-01-2025	04:06:32.442	35314.031	10.635	OK
21-01-2025	04:06:33.442	35315.030	10.635	OK
21-01-2025	04:06:34.501	35316.089	10.634	OK
21-01-2025	04:06:35.443	35317.031	10.635	OK
21-01-2025	04:06:36.443	35318.031	10.633	OK
21-01-2025	04:06:37.443	35319.031	10.634	OK
21-01-2025	04:06:38.443	35320.031	10.632	OK
21-01-2025	04:06:39.502	35321.090	10.635	OK
21-01-2025	04:06:40.444	35322.033	10.635	OK
21-01-2025	04:06:41.444	35323.032	10.639	OK
21-01-2025	04:06:42.444	35324.032	10.637	OK
21-01-2025	04:06:43.444	35325.032	10.636	OK
21-01-2025	04:06:44.502	35326.090	10.635	OK
21-01-2025	04:06:45.446	35327.034	10.637	OK
21-01-2025	04:06:46.447	35328.035	10.636	OK
21-01-2025	04:06:47.447	35329.035	10.637	OK
21-01-2025	04:06:48.446	35330.034	10.636	OK
21-01-2025	04:06:49.501	35331.090	10.637	OK
21-01-2025	04:06:50.447	35332.035	10.638	OK
21-01-2025	04:06:51.447	35333.035	10.639	OK
21-01-2025	04:06:52.446	35334.035	10.639	OK
21-01-2025	04:06:53.448	35335.036	10.637	OK
21-01-2025	04:06:54.504	35336.092	10.635	OK
21-01-2025	04:06:55.447	35337.035	10.635	OK
21-01-2025	04:06:56.448	35338.036	10.636	OK
21-01-2025	04:06:57.447	35339.035	10.638	OK
21-01-2025	04:06:58.448	35340.036	10.639	OK
21-01-2025	04:06:59.504	35341.093	10.640	OK
21-01-2025	04:07:00.447	35342.035	10.638	OK
21-01-2025	04:07:01.448	35343.036	10.639	OK
21-01-2025	04:07:02.449	35344.037	10.639	OK
21-01-2025	04:07:03.448	35345.036	10.640	OK
21-01-2025	04:07:04.504	35346.092	10.638	OK
21-01-2025	04:07:05.448	35347.036	10.639	OK
21-01-2025	04:07:06.449	35348.037	10.640	OK
21-01-2025	04:07:07.449	35349.037	10.643	OK
21-01-2025	04:07:08.448	35350.036	10.644	OK
21-01-2025	04:07:09.506	35351.094	10.644	OK
21-01-2025	04:07:10.449	35352.037	10.644	OK
21-01-2025	04:07:11.449	35353.037	10.642	OK
21-01-2025	04:07:12.451	35354.039	10.639	OK
21-01-2025	04:07:13.451	35355.039	10.638	OK
21-01-2025	04:07:14.507	35356.095	10.640	OK
21-01-2025	04:07:15.453	35357.041	10.644	OK
21-01-2025	04:07:16.452	35358.040	10.645	OK
21-01-2025	04:07:17.454	35359.042	10.645	OK
21-01-2025	04:07:18.453	35360.041	10.642	OK
21-01-2025	04:07:19.512	35361.100	10.641	OK
21-01-2025	04:07:20.453	35362.041	10.641	OK
21-01-2025	04:07:21.453	35363.041	10.642	OK
21-01-2025	04:07:22.453	35364.041	10.642	OK
21-01-2025	04:07:23.454	35365.042	10.640	OK
21-01-2025	04:07:24.509	35366.098	10.641	OK
21-01-2025	04:07:25.455	35367.043	10.641	OK
21-01-2025	04:07:26.454	35368.042	10.641	OK
21-01-2025	04:07:27.455	35369.043	10.646	OK
21-01-2025	04:07:28.457	35370.045	10.647	OK
21-01-2025	04:07:29.507	35371.095	10.648	OK
21-01-2025	04:07:30.458	35372.046	10.644	OK
21-01-2025	04:07:31.458	35373.046	10.644	OK
21-01-2025	04:07:32.458	35374.046	10.641	OK
21-01-2025	04:07:33.457	35375.045	10.644	OK
21-01-2025	04:07:34.509	35376.097	10.643	OK
21-01-2025	04:07:35.459	35377.047	10.645	OK
21-01-2025	04:07:36.457	35378.045	10.643	OK
21-01-2025	04:07:37.458	35379.046	10.643	OK
21-01-2025	04:07:38.457	35380.045	10.645	OK
21-01-2025	04:07:39.510	35381.098	10.646	OK
21-01-2025	04:07:40.458	35382.046	10.647	OK
21-01-2025	04:07:41.458	35383.046	10.643	OK
21-01-2025	04:07:42.458	35384.046	10.645	OK
21-01-2025	04:07:43.459	35385.047	10.643	OK
21-01-2025	04:07:44.508	35386.096	10.641	OK
21-01-2025	04:07:45.459	35387.047	10.640	OK
21-01-2025	04:07:46.458	35388.046	10.641	OK
21-01-2025	04:07:47.460	35389.048	10.641	OK
21-01-2025	04:07:48.460	35390.048	10.642	OK
21-01-2025	04:07:49.509	35391.097	10.643	OK
21-01-2025	04:07:50.460	35392.048	10.645	OK
21-01-2025	04:07:51.462	35393.050	10.646	OK
21-01-2025	04:07:52.460	35394.048	10.644	OK
21-01-2025	04:07:53.460	35395.048	10.644	OK
21-01-2025	04:07:54.513	35396.101	10.645	OK
21-01-2025	04:07:55.460	35397.048	10.648	OK
21-01-2025	04:07:56.458	35398.047	10.652	OK
21-01-2025	04:07:57.461	35399.049	10.655	OK
21-01-2025	04:07:58.461	35400.049	10.655	OK
21-01-2025	04:07:59.508	35401.096	10.656	OK
21-01-2025	04:08:00.461	35402.049	10.656	OK
21-01-2025	04:08:01.461	35403.049	10.656	OK
21-01-2025	04:08:02.461	35404.049	10.653	OK
21-01-2025	04:08:03.461	35405.049	10.652	OK
21-01-2025	04:08:04.508	35406.097	10.650	OK
21-01-2025	04:08:05.463	35407.051	10.652	OK
21-01-2025	04:08:06.464	35408.052	10.652	OK
21-01-2025	04:08:07.465	35409.053	10.654	OK
21-01-2025	04:08:08.465	35410.053	10.655	OK
21-01-2025	04:08:09.508	35411.096	10.656	OK
21-01-2025	04:08:10.464	35412.052	10.655	OK
21-01-2025	04:08:11.465	35413.053	10.653	OK
21-01-2025	04:08:12.465	35414.053	10.651	OK
21-01-2025	04:08:13.464	35415.052	10.648	OK
21-01-2025	04:08:14.509	35416.097	10.647	OK
21-01-2025	04:08:15.464	35417.053	10.646	OK
21-01-2025	04:08:16.467	35418.055	10.644	OK
21-01-2025	04:08:17.469	35419.057	10.644	OK
21-01-2025	04:08:18.468	35420.056	10.643	OK
21-01-2025	04:08:19.509	35421.097	10.645	OK
21-01-2025	04:08:20.469	35422.057	10.644	OK
21-01-2025	04:08:21.470	35423.058	10.644	OK
21-01-2025	04:08:22.470	35424.058	10.643	OK
21-01-2025	04:08:23.470	35425.058	10.644	OK
21-01-2025	04:08:24.510	35426.098	10.644	OK
21-01-2025	04:08:25.471	35427.059	10.644	OK
21-01-2025	04:08:26.470	35428.058	10.645	OK
21-01-2025	04:08:27.471	35429.059	10.646	OK
21-01-2025	04:08:28.471	35430.059	10.645	OK
21-01-2025	04:08:29.509	35431.098	10.643	OK
21-01-2025	04:08:30.470	35432.058	10.645	OK
21-01-2025	04:08:31.470	35433.058	10.647	OK
21-01-2025	04:08:32.471	35434.059	10.650	OK
21-01-2025	04:08:33.470	35435.058	10.653	OK
21-01-2025	04:08:34.508	35436.096	10.656	OK
21-01-2025	04:08:35.475	35437.063	10.658	OK
21-01-2025	04:08:36.475	35438.063	10.656	OK
21-01-2025	04:08:37.475	35439.063	10.654	OK
21-01-2025	04:08:38.475	35440.063	10.651	OK
21-01-2025	04:08:39.508	35441.096	10.650	OK
21-01-2025	04:08:40.474	35442.062	10.650	OK
21-01-2025	04:08:41.474	35443.063	10.648	OK
21-01-2025	04:08:42.476	35444.064	10.646	OK
21-01-2025	04:08:43.476	35445.064	10.646	OK
21-01-2025	04:08:44.511	35446.099	10.646	OK
21-01-2025	04:08:45.477	35447.065	10.646	OK
21-01-2025	04:08:46.477	35448.066	10.645	OK
21-01-2025	04:08:47.477	35449.065	10.644	OK
21-01-2025	04:08:48.476	35450.064	10.647	OK
21-01-2025	04:08:49.511	35451.099	10.647	OK
21-01-2025	04:08:50.477	35452.065	10.648	OK
21-01-2025	04:08:51.478	35453.066	10.651	OK
21-01-2025	04:08:52.479	35454.067	10.650	OK
21-01-2025	04:08:53.479	35455.067	10.650	OK
21-01-2025	04:08:54.510	35456.098	10.650	OK
21-01-2025	04:08:55.478	35457.067	10.649	OK
21-01-2025	04:08:56.479	35458.067	10.651	OK
21-01-2025	04:08:57.479	35459.067	10.650	OK
21-01-2025	04:08:58.480	35460.068	10.650	OK
21-01-2025	04:08:59.509	35461.097	10.648	OK
21-01-2025	04:09:00.480	35462.068	10.648	OK
21-01-2025	04:09:01.482	35463.070	10.648	OK
21-01-2025	04:09:02.482	35464.071	10.649	OK
21-01-2025	04:09:03.483	35465.071	10.648	OK
21-01-2025	04:09:04.511	35466.099	10.648	OK
21-01-2025	04:09:05.484	35467.072	10.648	OK
21-01-2025	04:09:06.484	35468.072	10.652	OK
21-01-2025	04:09:07.484	35469.072	10.652	OK
21-01-2025	04:09:08.485	35470.073	10.656	OK
21-01-2025	04:09:09.511	35471.099	10.656	OK
21-01-2025	04:09:10.485	35472.073	10.657	OK
21-01-2025	04:09:11.484	35473.072	10.657	OK
21-01-2025	04:09:12.484	35474.072	10.657	OK
21-01-2025	04:09:13.485	35475.073	10.659	OK
21-01-2025	04:09:14.513	35476.101	10.657	OK
21-01-2025	04:09:15.487	35477.075	10.655	OK
21-01-2025	04:09:16.486	35478.074	10.652	OK
21-01-2025	04:09:17.487	35479.076	10.650	OK
21-01-2025	04:09:18.486	35480.075	10.651	OK
21-01-2025	04:09:19.511	35481.099	10.654	OK
21-01-2025	04:09:20.486	35482.074	10.657	OK
21-01-2025	04:09:21.487	35483.075	10.658	OK
21-01-2025	04:09:22.493	35484.081	10.657	OK
21-01-2025	04:09:23.493	35485.081	10.656	OK
21-01-2025	04:09:24.513	35486.101	10.655	OK
21-01-2025	04:09:25.492	35487.081	10.656	OK
21-01-2025	04:09:26.493	35488.081	10.656	OK
21-01-2025	04:09:27.493	35489.082	10.652	OK
21-01-2025	04:09:28.494	35490.082	10.652	OK
21-01-2025	04:09:29.512	35491.100	10.650	OK
21-01-2025	04:09:30.494	35492.082	10.652	OK
21-01-2025	04:09:31.495	35493.083	10.652	OK
21-01-2025	04:09:32.497	35494.085	10.655	OK
21-01-2025	04:09:33.496	35495.085	10.657	OK
21-01-2025	04:09:34.518	35496.106	10.657	OK
21-01-2025	04:09:35.497	35497.085	10.657	OK
21-01-2025	04:09:36.497	35498.085	10.655	OK
21-01-2025	04:09:37.497	35499.085	10.654	OK
21-01-2025	04:09:38.497	35500.085	10.652	OK
21-01-2025	04:09:39.515	35501.103	10.653	OK
21-01-2025	04:09:40.499	35502.087	10.654	OK
21-01-2025	04:09:41.500	35503.089	10.655	OK
21-01-2025	04:09:42.498	35504.086	10.652	OK
21-01-2025	04:09:43.499	35505.087	10.654	OK
21-01-2025	04:09:44.517	35506.105	10.652	OK
21-01-2025	04:09:45.499	35507.087	10.652	OK
21-01-2025	04:09:46.499	35508.087	10.651	OK
21-01-2025	04:09:47.499	35509.087	10.651	OK
21-01-2025	04:09:48.499	35510.087	10.651	OK
21-01-2025	04:09:49.515	35511.103	10.650	OK
21-01-2025	04:09:50.500	35512.088	10.650	OK
21-01-2025	04:09:51.500	35513.088	10.650	OK
21-01-2025	04:09:52.500	35514.088	10.651	OK
21-01-2025	04:09:53.500	35515.089	10.655	OK
21-01-2025	04:09:54.515	35516.104	10.656	OK
21-01-2025	04:09:55.502	35517.090	10.657	OK
21-01-2025	04:09:56.503	35518.091	10.654	OK
21-01-2025	04:09:57.504	35519.092	10.654	OK
21-01-2025	04:09:58.505	35520.093	10.654	OK
21-01-2025	04:09:59.515	35521.103	10.657	OK
21-01-2025	04:10:00.506	35522.094	10.659	OK
21-01-2025	04:10:01.507	35523.095	10.660	OK
21-01-2025	04:10:02.507	35524.095	10.659	OK
21-01-2025	04:10:03.506	35525.094	10.658	OK
21-01-2025	04:10:04.516	35526.104	10.657	OK
21-01-2025	04:10:05.506	35527.094	10.657	OK
21-01-2025	04:10:06.506	35528.094	10.656	OK
21-01-2025	04:10:07.508	35529.096	10.654	OK
21-01-2025	04:10:08.507	35530.095	10.654	OK
21-01-2025	04:10:09.514	35531.102	10.653	OK
21-01-2025	04:10:10.508	35532.096	10.651	OK
21-01-2025	04:10:11.510	35533.098	10.649	OK
21-01-2025	04:10:12.511	35534.099	10.650	OK
21-01-2025	04:10:13.510	35535.098	10.650	OK
21-01-2025	04:10:14.513	35536.101	10.652	OK
21-01-2025	04:10:15.511	35537.099	10.653	OK
21-01-2025	04:10:16.513	35538.101	10.653	OK
21-01-2025	04:10:17.513	35539.101	10.655	OK
21-01-2025	04:10:18.513	35540.101	10.656	OK
21-01-2025	04:10:19.517	35541.105	10.655	OK
21-01-2025	04:10:20.512	35542.100	10.655	OK
21-01-2025	04:10:21.514	35543.102	10.651	OK
